date,nominal broad dollar,real broad dollar,10 yr yield,sp 500,opec oil production,world oil production,opec oil price index,usa industrial production,brent price (nominal)
2022-03-28,116.1953,109.8036,2.4585,4575.52,28510,90282,6.29,101.8458,109.35
2022-03-29,115.572,109.8036,2.3944,4631.6,28510,90282,6.29,101.8458,111.42
2022-03-30,115.0857,109.8036,2.3488,4602.45,28510,90282,6.29,101.8458,112.76
2022-03-31,115.2254,111.0597,2.338,4530.41,28690,90282,1.9,102.6732,107.29
2022-04-01,115.4835,111.0597,2.3822,4545.86,28690,90282,1.9,102.6732,104.75
2022-04-04,115.4121,111.0597,2.3951,4582.64,28690,90282,1.9,102.6732,107.98
2022-04-05,115.7328,111.0597,2.5469,4525.12,28690,90282,1.9,102.6732,105.68
2022-04-06,116.002,111.0597,2.5975,4481.15,28690,90282,1.9,102.6732,101.65
2022-04-07,116.3541,111.0597,2.6578,4500.21,28690,90282,1.9,102.6732,101.41
2022-04-08,116.42,111.0597,2.7,4488.28,28690,90282,1.9,102.6732,102.4
2022-04-11,116.5423,111.0597,2.7801,4412.53,28690,90282,1.9,102.6732,99.35
2022-04-12,116.387,111.0597,2.7213,4397.45,28690,90282,1.9,102.6732,104.93
2022-04-13,116.2793,111.0597,2.6987,4446.59,28690,90282,1.9,102.6732,108.88
2022-04-14,116.7552,111.0597,2.8275,4392.59,28690,90282,1.9,102.6732,111.66
2022-04-15,116.7011,111.0597,2.8275,4392.59,28690,90282,1.9,102.6732,111.66
2022-04-18,116.8427,111.0597,2.8527,4391.69,28690,90282,1.9,102.6732,112.84
2022-04-19,117.1322,111.0597,2.9361,4462.21,28690,90282,1.9,102.6732,107.6
2022-04-20,116.7325,111.0597,2.832,4459.45,28690,90282,1.9,102.6732,107.23
2022-04-21,117.1454,111.0597,2.9095,4393.66,28690,90282,1.9,102.6732,108.83
2022-04-22,118.0205,111.0597,2.8987,4271.78,28690,90282,1.9,102.6732,106.2
2022-04-25,118.6298,111.0597,2.8198,4296.12,28690,90282,1.9,102.6732,102.63
2022-04-26,118.9658,111.0597,2.7205,4175.2,28690,90282,1.9,102.6732,105.66
2022-04-27,119.472,111.0597,2.8318,4183.96,28690,90282,1.9,102.6732,105.15
2022-04-28,120.0703,111.0597,2.8224,4287.5,28690,90282,1.9,102.6732,107.42
2022-04-29,119.4936,111.0597,2.9336,4131.93,28690,90282,1.9,102.6732,109.4
2022-05-02,119.8827,111.6979,2.9807,4155.38,28720,90282,1.9,102.9024,107.64
2022-05-03,119.7037,111.6979,2.9712,4175.48,28720,90282,1.9,102.9024,105.94
2022-05-04,119.5567,111.6979,2.9344,4300.17,28720,90282,1.9,102.9024,110.22
2022-05-05,120.0043,111.6979,3.0365,4146.87,28720,90282,1.9,102.9024,111.06
2022-05-06,119.8544,111.6979,3.1265,4123.34,28720,90282,1.9,102.9024,113.22
2022-05-09,120.4949,111.6979,3.0338,3991.24,28720,90282,1.9,102.9024,105.25
2022-05-10,120.7716,111.6979,2.9908,4001.05,28720,90282,1.9,102.9024,101.6
2022-05-11,120.3896,111.6979,2.9207,3935.18,28720,90282,1.9,102.9024,107.51
2022-05-12,121.273,111.6979,2.8479,3930.08,28720,90282,1.9,102.9024,107.92
2022-05-13,120.8379,111.6979,2.9185,4023.89,28720,90282,1.9,102.9024,111.22
2022-05-16,120.6812,111.6979,2.8822,4008.01,28720,90282,1.9,102.9024,114.03
2022-05-17,119.8816,111.6979,2.986,4088.85,28720,90282,1.9,102.9024,112.83
2022-05-18,120.022,111.6979,2.884,3923.68,28720,90282,1.9,102.9024,109.25
2022-05-19,119.4244,111.6979,2.837,3900.79,28720,90282,1.9,102.9024,111.5
2022-05-20,119.3617,111.6979,2.7811,3901.36,28720,90282,1.9,102.9024,112.91
2022-05-23,118.712,111.6979,2.8514,3973.75,28720,90282,1.9,102.9024,113.47
2022-05-24,118.6208,111.6979,2.7506,3941.48,28720,90282,1.9,102.9024,113.84
2022-05-25,118.9561,111.6979,2.7452,3978.73,28720,90282,1.9,102.9024,114.5
2022-05-26,118.7671,111.6979,2.7469,4057.84,28720,90282,1.9,102.9024,117.61
2022-05-27,118.2796,111.6979,2.7378,4158.24,28720,90282,1.9,102.9024,118.8
2022-05-30,118.2796,111.6979,2.7378,4158.24,28720,90282,1.9,102.9024,121.72
2022-05-31,118.0689,114.2889,2.8441,4132.15,28720,90282,1.9,102.9659,122.84
2022-06-01,118.6936,114.2889,2.9058,4101.23,28720,90282,1.9,102.9659,115.9
2022-06-02,118.0642,114.2889,2.9076,4176.82,28720,90282,1.9,102.9659,118.29
2022-06-03,118.2138,114.2889,2.9332,4108.54,28720,90282,1.9,102.9659,121.08
2022-06-06,118.3053,114.2889,3.0399,4121.43,28720,90282,1.9,102.9659,119.99
2022-06-07,118.4401,114.2889,2.9736,4160.68,28720,90282,1.9,102.9659,121
2022-06-08,118.3944,114.2889,3.0215,4115.77,28720,90282,1.9,102.9659,123.94
2022-06-09,118.9193,114.2889,3.0418,4017.82,28720,90282,1.9,102.9659,122.93
2022-06-10,119.9942,114.2889,3.1555,3900.86,28720,90282,1.9,102.9659,121.93
2022-06-13,121.1517,114.2889,3.3598,3749.63,28720,90282,1.9,102.9659,122.36
2022-06-14,121.6668,114.2889,3.4733,3735.48,28720,90282,1.9,102.9659,121.09
2022-06-15,121.6382,114.2889,3.2839,3789.99,28720,90282,1.9,102.9659,118.98
2022-06-16,120.6755,114.2889,3.1952,3666.77,28720,90282,1.9,102.9659,119.03
2022-06-17,121.2389,114.2889,3.2256,3674.84,28720,90282,1.9,102.9659,113.61
2022-06-20,121.2389,114.2889,3.2256,3674.84,28720,90282,1.9,102.9659,114.21
2022-06-21,120.646,114.2889,3.2749,3764.79,28720,90282,1.9,102.9659,114.89
2022-06-22,120.5232,114.2889,3.1561,3759.89,28720,90282,1.9,102.9659,110.03
2022-06-23,120.7646,114.2889,3.087,3795.73,28720,90282,1.9,102.9659,109.83
2022-06-24,120.4897,114.2889,3.1301,3911.74,28720,90282,1.9,102.9659,113.19
2022-06-27,120.1789,114.2889,3.1997,3900.11,28720,90282,1.9,102.9659,115.55
2022-06-28,120.6254,114.2889,3.1715,3821.55,28720,90282,1.9,102.9659,118.15
2022-06-29,120.9689,114.2889,3.0891,3818.83,28720,90282,1.9,102.9659,115.78
2022-06-30,120.9718,115.2474,3.0129,3785.38,28780,90282,2.2,102.8224,114.88
2022-07-01,121.5123,115.2474,2.8803,3825.33,28780,90282,2.2,102.8224,111.48
2022-07-04,121.5123,115.2474,2.8803,3825.33,28780,90282,2.2,102.8224,113.83
2022-07-05,122.6276,115.2474,2.8054,3831.39,28780,90282,2.2,102.8224,104.8
2022-07-06,123.0165,115.2474,2.928,3845.08,28780,90282,2.2,102.8224,99.8
2022-07-07,122.7336,115.2474,2.9945,3902.62,28780,90282,2.2,102.8224,104.1
2022-07-08,122.4724,115.2474,3.0803,3899.38,28780,90282,2.2,102.8224,107.15
2022-07-11,123.3062,115.2474,2.9928,3854.43,28780,90282,2.2,102.8224,106.41
2022-07-12,123.4612,115.2474,2.9687,3818.8,28780,90282,2.2,102.8224,99.22
2022-07-13,123.293,115.2474,2.9336,3801.78,28780,90282,2.2,102.8224,99.85
2022-07-14,124.0717,115.2474,2.9595,3790.38,28780,90282,2.2,102.8224,99.71
2022-07-15,123.4842,115.2474,2.9152,3863.16,28780,90282,2.2,102.8224,101.13
2022-07-18,122.78,115.2474,2.9855,3830.85,28780,90282,2.2,102.8224,105.69
2022-07-19,122.4922,115.2474,3.0209,3936.69,28780,90282,2.2,102.8224,107.27
2022-07-20,122.6096,115.2474,3.0265,3959.9,28780,90282,2.2,102.8224,106.61
2022-07-21,122.9169,115.2474,2.8747,3998.95,28780,90282,2.2,102.8224,103.89
2022-07-22,122.4643,115.2474,2.7504,3961.63,28780,90282,2.2,102.8224,103.61
2022-07-25,122.4721,115.2474,2.7959,3966.84,28780,90282,2.2,102.8224,104.89
2022-07-26,122.7698,115.2474,2.8068,3921.05,28780,90282,2.2,102.8224,104.7
2022-07-27,122.8281,115.2474,2.7849,4023.61,28780,90282,2.2,102.8224,107.48
2022-07-28,122.1267,115.2474,2.6759,4072.43,28780,90282,2.2,102.8224,107.84
2022-07-29,121.7793,115.2474,2.6487,4130.29,28780,90282,2.2,102.8224,109.98
2022-08-01,121.4218,117.2432,2.5732,4118.63,29050,90282,2.2,103.0505,99.93
2022-08-02,121.9609,117.2432,2.7483,4091.19,29050,90282,2.2,103.0505,99.92
2022-08-03,122.4002,117.2432,2.7046,4155.17,29050,90282,2.2,103.0505,97.1
2022-08-04,121.8436,117.2432,2.6883,4151.94,29050,90282,2.2,103.0505,93.6
2022-08-05,122.33,117.2432,2.8268,4145.19,29050,90282,2.2,103.0505,94.66
2022-08-08,121.8887,117.2432,2.7572,4140.06,29050,90282,2.2,103.0505,96.52
2022-08-09,121.8719,117.2432,2.7773,4122.47,29050,90282,2.2,103.0505,96.53
2022-08-10,120.7648,117.2432,2.7809,4210.24,29050,90282,2.2,103.0505,97.06
2022-08-11,120.7281,117.2432,2.8876,4207.27,29050,90282,2.2,103.0505,99.42
2022-08-12,121.0272,117.2432,2.8312,4280.15,29050,90282,2.2,103.0505,98.01
2022-08-15,121.4382,117.2432,2.7878,4297.14,29050,90282,2.2,103.0505,93.47
2022-08-16,121.6889,117.2432,2.8041,4305.2,29050,90282,2.2,103.0505,92.76
2022-08-17,122.0802,117.2432,2.8968,4274.04,29050,90282,2.2,103.0505,93.05
2022-08-18,122.3722,117.2432,2.8822,4283.74,29050,90282,2.2,103.0505,96.58
2022-08-19,123.0596,117.2432,2.9721,4228.48,29050,90282,2.2,103.0505,96.09
2022-08-22,123.6123,117.2432,3.0146,4137.99,29050,90282,2.2,103.0505,96.69
2022-08-23,123.0617,117.2432,3.0461,4128.73,29050,90282,2.2,103.0505,100.15
2022-08-24,123.1136,117.2432,3.1039,4140.77,29050,90282,2.2,103.0505,101.73
2022-08-25,123.0645,117.2432,3.0258,4199.12,29050,90282,2.2,103.0505,99.83
2022-08-26,123.0709,117.2432,3.0409,4057.66,29050,90282,2.2,103.0505,100.6
2022-08-29,123.4739,117.2432,3.1024,4030.61,29050,90282,2.2,103.0505,105.11
2022-08-30,123.6893,117.2432,3.1025,3986.16,29050,90282,2.2,103.0505,100.06
2022-08-31,123.5407,116.6554,3.1926,3955,29660,90282,2.2,103.1703,96.5
2022-09-01,124.4045,116.6554,3.2533,3966.85,29660,90282,2.2,103.1703,92.17
2022-09-02,123.7771,116.6554,3.1894,3924.26,29660,90282,2.2,103.1703,93.28
2022-09-05,123.7771,116.6554,3.1894,3924.26,29660,90282,2.2,103.1703,95.23
2022-09-06,124.7719,116.6554,3.3492,3908.19,29660,90282,2.2,103.1703,92.85
2022-09-07,124.8457,116.6554,3.2635,3979.87,29660,90282,2.2,103.1703,87.71
2022-09-08,124.584,116.6554,3.317,4006.18,29660,90282,2.2,103.1703,88.61
2022-09-09,123.7954,116.6554,3.3097,4067.36,29660,90282,2.2,103.1703,92.42
2022-09-12,123.3441,116.6554,3.3578,4110.41,29660,90282,2.2,103.1703,94.26
2022-09-13,124.4342,116.6554,3.408,3932.69,29660,90282,2.2,103.1703,93.55
2022-09-14,124.4593,116.6554,3.4043,3946.01,29660,90282,2.2,103.1703,94.64
2022-09-15,124.8944,116.6554,3.4489,3901.35,29660,90282,2.2,103.1703,90.8
2022-09-16,124.8879,116.6554,3.4494,3873.33,29660,90282,2.2,103.1703,91.57
2022-09-19,125.0177,116.6554,3.4905,3899.89,29660,90282,2.2,103.1703,91.73
2022-09-20,125.1324,116.6554,3.563,3855.93,29660,90282,2.2,103.1703,90.87
2022-09-21,125.7464,116.6554,3.5299,3789.93,29660,90282,2.2,103.1703,90
2022-09-22,126.1668,116.6554,3.7138,3757.99,29660,90282,2.2,103.1703,90.33
2022-09-23,127.2867,116.6554,3.6846,3693.23,29660,90282,2.2,103.1703,86.65
2022-09-26,128.4544,116.6554,3.9244,3655.04,29660,90282,2.2,103.1703,83.94
2022-09-27,128.4399,116.6554,3.9451,3647.29,29660,90282,2.2,103.1703,85.69
2022-09-28,128.0937,116.6554,3.7312,3719.04,29660,90282,2.2,103.1703,89.27
2022-09-29,127.5463,116.6554,3.7856,3640.47,29660,90282,2.2,103.1703,88.86
2022-09-30,127.5159,119.4875,3.8286,3585.62,29950,90282,2.55,103.5326,87.9
2022-10-03,127.0793,119.4875,3.6387,3678.43,29950,90282,2.55,103.5326,88.7
2022-10-04,126.184,119.4875,3.6329,3790.93,29950,90282,2.55,103.5326,91.76
2022-10-05,126.863,119.4875,3.7528,3783.28,29950,90282,2.55,103.5326,93.79
2022-10-06,127.2481,119.4875,3.8236,3744.52,29950,90282,2.55,103.5326,94.92
2022-10-07,127.3093,119.4875,3.8814,3639.66,29950,90282,2.55,103.5326,98.45
2022-10-10,127.3093,119.4875,3.8814,3612.39,29950,90282,2.55,103.5326,96.07
2022-10-11,127.6614,119.4875,3.947,3588.84,29950,90282,2.55,103.5326,93.8
2022-10-12,128.1456,119.4875,3.8962,3577.03,29950,90282,2.55,103.5326,92.41
2022-10-13,127.7276,119.4875,3.9435,3669.91,29950,90282,2.55,103.5326,94.69
2022-10-14,128.3303,119.4875,4.0184,3583.07,29950,90282,2.55,103.5326,91.46
2022-10-17,127.6478,119.4875,4.0104,3677.95,29950,90282,2.55,103.5326,91.98
2022-10-18,127.9184,119.4875,4.0066,3719.98,29950,90282,2.55,103.5326,90.64
2022-10-19,128.3992,119.4875,4.1335,3695.16,29950,90282,2.55,103.5326,92.57
2022-10-20,128.0084,119.4875,4.2283,3665.78,29950,90282,2.55,103.5326,92.73
2022-10-21,127.6758,119.4875,4.2167,3752.75,29950,90282,2.55,103.5326,93.6
2022-10-24,128.0351,119.4875,4.2424,3797.34,29950,90282,2.55,103.5326,93.45
2022-10-25,127.384,119.4875,4.1021,3859.11,29950,90282,2.55,103.5326,93.06
2022-10-26,126.481,119.4875,4.0028,3830.6,29950,90282,2.55,103.5326,96.04
2022-10-27,126.7102,119.4875,3.9187,3807.3,29950,90282,2.55,103.5326,96.71
2022-10-28,127.2196,119.4875,4.0123,3901.06,29950,90282,2.55,103.5326,96.31
2022-10-31,127.6272,121.0719,4.0478,3871.98,29840,90282,2.55,103.4442,94.85
2022-11-01,127.4011,121.0719,4.0419,3856.1,29840,90282,2.55,103.4442,94.77
2022-11-02,127.3138,121.0719,4.1005,3759.69,29840,90282,2.55,103.4442,95.52
2022-11-03,128.1712,121.0719,4.1469,3719.89,29840,90282,2.55,103.4442,94.55
2022-11-04,127.149,121.0719,4.1584,3770.55,29840,90282,2.55,103.4442,98.75
